Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD)
2835,39,Female,Jacket,Outerwear,43
2836,33,Female,T-shirt,Clothing,84
2837,51,Female,Pants,Clothing,50
2838,65,Female,Shoes,Footwear,88
2839,51,Female,Jacket,Outerwear,50
2840,70,Female,Scarf,Accessories,80
2841,40,Female,T-shirt,Clothing,47
2842,19,Female,Dress,Clothing,33
2843,28,Female,Coat,Outerwear,100
2844,51,Female,Sweater,Clothing,26
2845,32,Female,Hat,Accessories,79
2846,26,Female,Backpack,Accessories,77
2847,50,Female,Socks,Clothing,36
2848,68,Female,Jewelry,Accessories,21
2849,33,Female,Boots,Footwear,72
2850,56,Female,Coat,Outerwear,25
2851,57,Female,Sweater,Clothing,79
2852,58,Female,Blouse,Clothing,73
2853,40,Female,Belt,Accessories,71
2854,37,Female,Hat,Accessories,48
2855,36,Female,Sandals,Footwear,28
2856,29,Female,Boots,Footwear,95
2857,65,Female,Jacket,Outerwear,48
2858,44,Female,Dress,Clothing,93
2859,34,Female,Jeans,Clothing,87
2860,31,Female,Shorts,Clothing,32
2861,28,Female,Shirt,Clothing,38
2862,66,Female,Coat,Outerwear,54
2863,68,Female,Coat,Outerwear,75
2864,37,Female,T-shirt,Clothing,56
2865,58,Female,Sweater,Clothing,43
2866,28,Female,Skirt,Clothing,97
2867,54,Female,Blouse,Clothing,75
2868,21,Female,Sneakers,Footwear,55
2869,45,Female,Backpack,Accessories,49
2870,57,Female,Socks,Clothing,58
2871,47,Female,Jewelry,Accessories,34
2872,46,Female,Shorts,Clothing,43
2873,63,Female,Jewelry,Accessories,48
2874,44,Female,Sweater,Clothing,40
2875,36,Female,Shirt,Clothing,29
2876,24,Female,Pants,Clothing,81
2877,65,Female,Hoodie,Clothing,84
2878,32,Female,Socks,Clothing,46
2879,63,Female,Dress,Clothing,86
2880,62,Female,Blouse,Clothing,57
2881,19,Female,Skirt,Clothing,61
2882,38,Female,Backpack,Accessories,90
2883,59,Female,Blouse,Clothing,51
2884,22,Female,Socks,Clothing,48
2885,55,Female,Boots,Footwear,50
2886,29,Female,Backpack,Accessories,82
2887,42,Female,Hat,Accessories,33
2888,23,Female,Sandals,Footwear,28
2889,70,Female,Hoodie,Clothing,42
2890,64,Female,Sunglasses,Accessories,43
2891,39,Female,Jeans,Clothing,55
2892,47,Female,T-shirt,Clothing,73
2893,22,Female,Dress,Clothing,39
2894,69,Female,Belt,Accessories,20
2895,35,Female,Jewelry,Accessories,32
2896,56,Female,Hoodie,Clothing,86
2897,30,Female,Blouse,Clothing,91
2898,43,Female,Jacket,Outerwear,59
2899,23,Female,Sneakers,Footwear,33
2900,50,Female,Boots,Footwear,64
2901,41,Female,Blouse,Clothing,67
2902,41,Female,Blouse,Clothing,43
2903,27,Female,Boots,Footwear,32
2904,38,Female,Scarf,Accessories,39
2905,41,Female,Sandals,Footwear,41
2906,58,Female,Sunglasses,Accessories,53
2907,58,Female,Coat,Outerwear,27
2908,19,Female,Sunglasses,Accessories,82
2909,43,Female,Blouse,Clothing,87
2910,27,Female,Backpack,Accessories,78
2911,32,Female,Belt,Accessories,32
2912,28,Female,Socks,Clothing,38
2913,48,Female,Shoes,Footwear,37
2914,43,Female,Coat,Outerwear,83
2915,45,Female,Sweater,Clothing,72
2916,26,Female,Shirt,Clothing,30
2917,62,Female,Shorts,Clothing,66
2918,58,Female,Shirt,Clothing,45
2919,19,Female,Sunglasses,Accessories,73
2920,64,Female,Shoes,Footwear,67
2921,33,Female,Sunglasses,Accessories,72
2922,20,Female,Handbag,Accessories,24
2923,45,Female,Sunglasses,Accessories,68
2924,28,Female,Shirt,Clothing,70
2925,47,Female,Shirt,Clothing,64
2926,54,Female,Sweater,Clothing,91
2927,64,Female,Handbag,Accessories,82
2928,45,Female,Shirt,Clothing,24
2929,40,Female,Jewelry,Accessories,80
2930,31,Female,Socks,Clothing,53
2931,38,Female,T-shirt,Clothing,50
2932,36,Female,Jewelry,Accessories,31
2933,65,Female,Backpack,Accessories,88
2934,27,Female,Hat,Accessories,52
2935,38,Female,Gloves,Accessories,22
2936,58,Female,Sneakers,Footwear,27
2937,31,Female,Skirt,Clothing,34
2938,28,Female,Handbag,Accessories,39
2939,28,Female,Sunglasses,Accessories,53
2940,32,Female,Sweater,Clothing,46
2941,61,Female,Handbag,Accessories,85
2942,38,Female,Skirt,Clothing,86
2943,54,Female,Socks,Clothing,63
2944,29,Female,Shirt,Clothing,44
2945,50,Female,Sneakers,Footwear,95
2946,32,Female,Belt,Accessories,49
2947,38,Female,Pants,Clothing,77
2948,52,Female,Jewelry,Accessories,63
2949,61,Female,Pants,Clothing,83
2950,25,Female,Jewelry,Accessories,93
2951,22,Female,Jeans,Clothing,91
2952,47,Female,Scarf,Accessories,99
2953,50,Female,Belt,Accessories,24
2954,45,Female,Dress,Clothing,82
2955,33,Female,T-shirt,Clothing,28
2956,42,Female,Boots,Footwear,67
2957,52,Female,Dress,Clothing,88
2958,69,Female,Jewelry,Accessories,70
2959,55,Female,Skirt,Clothing,100
2960,38,Female,Handbag,Accessories,28
2961,57,Female,Coat,Outerwear,48
2962,33,Female,Hoodie,Clothing,43
2963,57,Female,Pants,Clothing,40
2964,52,Female,Boots,Footwear,97
2965,44,Female,Coat,Outerwear,25
2966,48,Female,Scarf,Accessories,45
2967,52,Female,Boots,Footwear,49
2968,34,Female,Sneakers,Footwear,36
2969,26,Female,Sweater,Clothing,48
2970,36,Female,Belt,Accessories,62
2971,24,Female,Jewelry,Accessories,74
2972,30,Female,Handbag,Accessories,100
2973,31,Female,Jacket,Outerwear,39
2974,25,Female,Boots,Footwear,65
2975,57,Female,Sneakers,Footwear,99
2976,61,Female,Scarf,Accessories,68
2977,30,Female,Coat,Outerwear,97
2978,38,Female,Shorts,Clothing,47
2979,53,Female,Shorts,Clothing,56
2980,31,Female,Jeans,Clothing,91
2981,70,Female,Gloves,Accessories,93
2982,21,Female,Pants,Clothing,36
2983,33,Female,Dress,Clothing,45
2984,60,Female,Pants,Clothing,44
2985,45,Female,Gloves,Accessories,32
2986,46,Female,Belt,Accessories,36
2987,62,Female,Belt,Accessories,85
2988,63,Female,Skirt,Clothing,36
2989,69,Female,Socks,Clothing,55
2990,46,Female,Belt,Accessories,20
2991,69,Female,Shirt,Clothing,91
2992,66,Female,Dress,Clothing,71
2993,41,Female,Socks,Clothing,64
2994,32,Female,Jacket,Outerwear,21
2995,69,Female,Sweater,Clothing,100
2996,29,Female,Jeans,Clothing,96
2997,70,Female,Jewelry,Accessories,91
2998,41,Female,Sweater,Clothing,40
2999,31,Female,Hoodie,Clothing,53
3000,31,Female,Sunglasses,Accessories,48
3001,57,Female,Sandals,Footwear,70
3002,29,Female,Coat,Outerwear,29
3003,70,Female,Belt,Accessories,29
3004,51,Female,Blouse,Clothing,53
3005,45,Female,Skirt,Clothing,79
3006,18,Female,Shorts,Clothing,65
3007,37,Female,Dress,Clothing,99
3008,23,Female,Sunglasses,Accessories,60
3009,39,Female,Shoes,Footwear,86
3010,62,Female,Belt,Accessories,73
3011,70,Female,Belt,Accessories,45
3012,20,Female,Belt,Accessories,70
3013,42,Female,Belt,Accessories,65
3014,41,Female,Skirt,Clothing,55
3015,24,Female,T-shirt,Clothing,65
3016,37,Female,Scarf,Accessories,21
3017,30,Female,Blouse,Clothing,26
3018,58,Female,Sunglasses,Accessories,71
3019,43,Female,Boots,Footwear,41
3020,19,Female,Jacket,Outerwear,44
3021,23,Female,Jeans,Clothing,81
3022,65,Female,Sunglasses,Accessories,77
3023,58,Female,Sandals,Footwear,26
3024,50,Female,Backpack,Accessories,31
3025,67,Female,Blouse,Clothing,82
3026,40,Female,Shoes,Footwear,60
3027,55,Female,Shirt,Clothing,70
3028,52,Female,Hoodie,Clothing,26
3029,62,Female,Dress,Clothing,100
3030,64,Female,Dress,Clothing,82
3031,43,Female,Sneakers,Footwear,24
3032,61,Female,Blouse,Clothing,74
3033,26,Female,Backpack,Accessories,58
3034,22,Female,Sweater,Clothing,56
3035,51,Female,Boots,Footwear,37
3036,69,Female,Handbag,Accessories,64
3037,50,Female,Hoodie,Clothing,58
3038,51,Female,Belt,Accessories,44
3039,56,Female,Jewelry,Accessories,39
3040,59,Female,Blouse,Clothing,48
3041,18,Female,Handbag,Accessories,32
3042,48,Female,Handbag,Accessories,79
3043,53,Female,Coat,Outerwear,27
3044,45,Female,Belt,Accessories,98
3045,21,Female,Boots,Footwear,67
3046,42,Female,Socks,Clothing,37
3047,60,Female,Shoes,Footwear,49
3048,21,Female,Sneakers,Footwear,74
3049,69,Female,Jewelry,Accessories,93
3050,40,Female,Handbag,Accessories,60
3051,31,Female,Coat,Outerwear,76
3052,44,Female,Sunglasses,Accessories,64
3053,48,Female,Shoes,Footwear,38
3054,32,Female,Shoes,Footwear,91
3055,42,Female,Boots,Footwear,70
3056,27,Female,Sandals,Footwear,22
3057,69,Female,Gloves,Accessories,59
3058,67,Female,Backpack,Accessories,22
3059,41,Female,Handbag,Accessories,74
3060,46,Female,Sweater,Clothing,71
3061,47,Female,Coat,Outerwear,80
3062,33,Female,T-shirt,Clothing,59
3063,51,Female,Backpack,Accessories,96
3064,26,Female,Sunglasses,Accessories,43
3065,22,Female,Belt,Accessories,76
3066,49,Female,Jacket,Outerwear,59
3067,58,Female,Skirt,Clothing,48
3068,70,Female,Belt,Accessories,22
3069,32,Female,Boots,Footwear,40
3070,62,Female,Jeans,Clothing,73
3071,52,Female,Shoes,Footwear,26
3072,23,Female,Sweater,Clothing,41
3073,26,Female,Jewelry,Accessories,98
3074,58,Female,Shirt,Clothing,63
3075,26,Female,Boots,Footwear,55
3076,54,Female,Shorts,Clothing,90
3077,66,Female,Handbag,Accessories,46
3078,60,Female,Sweater,Clothing,88
3079,32,Female,Belt,Accessories,95
3080,48,Female,Belt,Accessories,31
3081,69,Female,Hoodie,Clothing,42
3082,64,Female,Sneakers,Footwear,44
3083,56,Female,T-shirt,Clothing,99
3084,22,Female,Pants,Clothing,20
3085,46,Female,Scarf,Accessories,37
3086,24,Female,Sweater,Clothing,50
3087,47,Female,Handbag,Accessories,73
3088,62,Female,Shirt,Clothing,84
3089,34,Female,Dress,Clothing,64
3090,50,Female,Sandals,Footwear,21
3091,29,Female,Shirt,Clothing,36
3092,68,Female,Dress,Clothing,81
3093,52,Female,Sunglasses,Accessories,54
3094,29,Female,Socks,Clothing,63
3095,22,Female,Sandals,Footwear,59
3096,62,Female,Hat,Accessories,53
3097,69,Female,Shirt,Clothing,63
3098,48,Female,Shoes,Footwear,33
3099,66,Female,Pants,Clothing,64
3100,42,Female,Shirt,Clothing,98
3101,50,Female,Hat,Accessories,85
3102,32,Female,Jewelry,Accessories,82
3103,51,Female,Jacket,Outerwear,85
3104,27,Female,Shirt,Clothing,37
3105,43,Female,Pants,Clothing,56
3106,48,Female,Skirt,Clothing,33
3107,62,Female,Sandals,Footwear,57
3108,65,Female,Blouse,Clothing,31
3109,50,Female,Socks,Clothing,69
3110,60,Female,Jacket,Outerwear,92
3111,19,Female,Handbag,Accessories,46
3112,21,Female,Belt,Accessories,81
3113,19,Female,Blouse,Clothing,97
3114,46,Female,Shirt,Clothing,93
3115,21,Female,Handbag,Accessories,56
3116,26,Female,Scarf,Accessories,53
3117,50,Female,Coat,Outerwear,66
3118,43,Female,Hoodie,Clothing,50
3119,61,Female,Shorts,Clothing,97
3120,63,Female,Sandals,Footwear,79
3121,46,Female,Shirt,Clothing,76
3122,63,Female,Hoodie,Clothing,38
3123,23,Female,Socks,Clothing,45
3124,57,Female,Handbag,Accessories,77
3125,57,Female,Jewelry,Accessories,51
3126,33,Female,Coat,Outerwear,26
3127,57,Female,Sunglasses,Accessories,76
3128,55,Female,Gloves,Accessories,94
3129,65,Female,Jacket,Outerwear,32
3130,60,Female,Sandals,Footwear,20
3131,52,Female,Pants,Clothing,20
3132,34,Female,Jacket,Outerwear,59
3133,33,Female,Sweater,Clothing,97
3134,58,Female,T-shirt,Clothing,68
3135,35,Female,Boots,Footwear,66
3136,68,Female,Shoes,Footwear,85
3137,58,Female,Skirt,Clothing,32
3138,34,Female,Coat,Outerwear,44
3139,47,Female,Blouse,Clothing,95
3140,35,Female,Sunglasses,Accessories,85
3141,34,Female,Gloves,Accessories,44
3142,36,Female,Sunglasses,Accessories,30
3143,23,Female,Sneakers,Footwear,21
3144,68,Female,Hoodie,Clothing,22
3145,23,Female,Boots,Footwear,70
3146,57,Female,Handbag,Accessories,29
3147,21,Female,Shirt,Clothing,83
3148,45,Female,Sweater,Clothing,99
3149,37,Female,Shorts,Clothing,35
3150,18,Female,Belt,Accessories,40
3151,55,Female,Blouse,Clothing,25
3152,52,Female,T-shirt,Clothing,64
3153,49,Female,Belt,Accessories,90
3154,56,Female,Socks,Clothing,88
3155,27,Female,Belt,Accessories,55
3156,22,Female,Handbag,Accessories,90
3157,18,Female,Shirt,Clothing,50
3158,21,Female,Belt,Accessories,34
3159,30,Female,Jewelry,Accessories,77
3160,62,Female,Hat,Accessories,89
3161,28,Female,Backpack,Accessories,87
3162,66,Female,Dress,Clothing,77
3163,66,Female,Shoes,Footwear,85
3164,49,Female,Pants,Clothing,66
3165,40,Female,Dress,Clothing,32
3166,49,Female,Jacket,Outerwear,92
3167,19,Female,Shirt,Clothing,80
3168,24,Female,Dress,Clothing,78
3169,31,Female,Jeans,Clothing,24
3170,35,Female,T-shirt,Clothing,59
3171,65,Female,Sunglasses,Accessories,41
3172,68,Female,Jewelry,Accessories,26
3173,57,Female,Socks,Clothing,52
3174,69,Female,Skirt,Clothing,46
3175,45,Female,Pants,Clothing,52
3176,35,Female,Socks,Clothing,42
3177,36,Female,Sandals,Footwear,37
3178,55,Female,Belt,Accessories,52
3179,66,Female,Sandals,Footwear,34
3180,57,Female,Shorts,Clothing,88
3181,18,Female,Handbag,Accessories,88
3182,31,Female,Jacket,Outerwear,51
3183,50,Female,Sunglasses,Accessories,97
3184,50,Female,Sneakers,Footwear,56
3185,61,Female,Sweater,Clothing,53
3186,52,Female,Skirt,Clothing,71
3187,38,Female,Jewelry,Accessories,93
3188,67,Female,Blouse,Clothing,72
3189,42,Female,Blouse,Clothing,59
3190,25,Female,Boots,Footwear,87
3191,41,Female,Jeans,Clothing,78
3192,62,Female,Hoodie,Clothing,68
3193,19,Female,Sweater,Clothing,76
3194,63,Female,Gloves,Accessories,99
3195,43,Female,Sneakers,Footwear,52
3196,68,Female,Sunglasses,Accessories,58
3197,24,Female,Belt,Accessories,59
3198,27,Female,Sweater,Clothing,71
3199,61,Female,Gloves,Accessories,94
3200,59,Female,Handbag,Accessories,40
3201,67,Female,Socks,Clothing,24
3202,46,Female,Pants,Clothing,38
3203,65,Female,Scarf,Accessories,37
3204,63,Female,Coat,Outerwear,29
3205,57,Female,Jacket,Outerwear,92
3206,40,Female,Hoodie,Clothing,24
3207,36,Female,Boots,Footwear,52
3208,67,Female,Socks,Clothing,29
3209,61,Female,Jewelry,Accessories,30
3210,64,Female,Shoes,Footwear,31
3211,30,Female,Socks,Clothing,67
3212,53,Female,Pants,Clothing,65
3213,27,Female,Sneakers,Footwear,22
3214,27,Female,Sunglasses,Accessories,56
3215,53,Female,Skirt,Clothing,78
3216,34,Female,Coat,Outerwear,90
3217,39,Female,Hoodie,Clothing,85
3218,44,Female,Sunglasses,Accessories,58
3219,37,Female,Skirt,Clothing,34
3220,57,Female,Coat,Outerwear,40
3221,38,Female,Handbag,Accessories,29
3222,21,Female,T-shirt,Clothing,76
3223,45,Female,Sunglasses,Accessories,84
3224,68,Female,Shirt,Clothing,65
3225,37,Female,Hoodie,Clothing,80
3226,53,Female,Blouse,Clothing,98
3227,57,Female,Sneakers,Footwear,71
3228,28,Female,Scarf,Accessories,69
3229,37,Female,Jewelry,Accessories,95
3230,54,Female,Pants,Clothing,67
3231,49,Female,Sneakers,Footwear,49
3232,62,Female,Shoes,Footwear,97
3233,45,Female,T-shirt,Clothing,34
3234,45,Female,Belt,Accessories,74
3235,49,Female,Jewelry,Accessories,96
3236,27,Female,Belt,Accessories,68
3237,63,Female,Belt,Accessories,84
3238,61,Female,T-shirt,Clothing,57
3239,25,Female,Sneakers,Footwear,84
3240,33,Female,Sunglasses,Accessories,32
3241,56,Female,Sandals,Footwear,37
3242,50,Female,Handbag,Accessories,58
3243,45,Female,Socks,Clothing,74
3244,45,Female,Hoodie,Clothing,99
3245,65,Female,Sweater,Clothing,81
3246,63,Female,Pants,Clothing,76
3247,70,Female,Sneakers,Footwear,98
3248,53,Female,Gloves,Accessories,91
3249,22,Female,T-shirt,Clothing,79
3250,26,Female,Backpack,Accessories,83
3251,23,Female,Coat,Outerwear,90
3252,25,Female,Coat,Outerwear,20
3253,69,Female,Sandals,Footwear,21
3254,36,Female,Backpack,Accessories,60
3255,21,Female,Sweater,Clothing,31
3256,57,Female,Shorts,Clothing,40
3257,60,Female,Sunglasses,Accessories,26
3258,44,Female,Shirt,Clothing,98
3259,31,Female,Shoes,Footwear,51
3260,57,Female,Hat,Accessories,95
3261,39,Female,Scarf,Accessories,36
3262,48,Female,Belt,Accessories,52
3263,42,Female,T-shirt,Clothing,35
3264,56,Female,Shorts,Clothing,68
3265,28,Female,Pants,Clothing,50
3266,40,Female,Sunglasses,Accessories,100
3267,49,Female,Coat,Outerwear,74
3268,37,Female,Hoodie,Clothing,45
3269,22,Female,Dress,Clothing,97
3270,27,Female,Blouse,Clothing,60
3271,59,Female,Socks,Clothing,25
3272,35,Female,Socks,Clothing,55
3273,58,Female,Shoes,Footwear,99
3274,58,Female,Belt,Accessories,45
3275,46,Female,Sweater,Clothing,20
3276,43,Female,Pants,Clothing,88
3277,39,Female,Scarf,Accessories,99
3278,59,Female,Skirt,Clothing,86
3279,59,Female,Dress,Clothing,70
3280,59,Female,Hat,Accessories,50
3281,45,Female,Handbag,Accessories,57
3282,27,Female,Pants,Clothing,69
3283,24,Female,T-shirt,Clothing,94
3284,47,Female,Jacket,Outerwear,24
3285,70,Female,Scarf,Accessories,79
3286,58,Female,Hat,Accessories,31
3287,45,Female,Jacket,Outerwear,67
3288,24,Female,Skirt,Clothing,63
3289,67,Female,Handbag,Accessories,61
3290,31,Female,Backpack,Accessories,50
3291,52,Female,Coat,Outerwear,82
3292,29,Female,Belt,Accessories,51
3293,62,Female,Handbag,Accessories,23
3294,19,Female,Coat,Outerwear,91
3295,62,Female,Sweater,Clothing,60
3296,70,Female,Blouse,Clothing,34
3297,20,Female,Blouse,Clothing,23
3298,67,Female,Belt,Accessories,82
3299,65,Female,Jacket,Outerwear,73
3300,45,Female,Shorts,Clothing,32
3301,26,Female,Hat,Accessories,80
3302,36,Female,Pants,Clothing,58
3303,36,Female,Blouse,Clothing,82
3304,20,Female,Belt,Accessories,60
3305,30,Female,Handbag,Accessories,79
3306,34,Female,Hoodie,Clothing,41
3307,63,Female,Jacket,Outerwear,39
3308,18,Female,Scarf,Accessories,36
3309,55,Female,Jeans,Clothing,70
3310,48,Female,Handbag,Accessories,47
3311,45,Female,Jacket,Outerwear,27
3312,29,Female,Hat,Accessories,52
3313,55,Female,Sneakers,Footwear,75
3314,55,Female,Hat,Accessories,30
3315,55,Female,Socks,Clothing,94
3316,48,Female,Scarf,Accessories,68
3317,42,Female,Socks,Clothing,45
3318,21,Female,Hat,Accessories,67
3319,45,Female,Jacket,Outerwear,46
3320,23,Female,Shorts,Clothing,31
3321,66,Female,Blouse,Clothing,44
3322,32,Female,Coat,Outerwear,100
3323,52,Female,Sweater,Clothing,92
3324,54,Female,Handbag,Accessories,78
3325,37,Female,T-shirt,Clothing,32
3326,29,Female,Sandals,Footwear,97
3327,47,Female,Gloves,Accessories,95
3328,47,Female,Shorts,Clothing,64
3329,42,Female,Sandals,Footwear,35
3330,34,Female,Backpack,Accessories,54
3331,38,Female,Sneakers,Footwear,96
3332,55,Female,Sunglasses,Accessories,58
3333,27,Female,T-shirt,Clothing,23
3334,55,Female,Jeans,Clothing,35
3335,66,Female,Shirt,Clothing,23
3336,44,Female,Hat,Accessories,94
3337,39,Female,Blouse,Clothing,45
3338,23,Female,Jacket,Outerwear,23
3339,29,Female,Skirt,Clothing,94
3340,20,Female,Gloves,Accessories,99
3341,42,Female,T-shirt,Clothing,36
3342,55,Female,Jacket,Outerwear,50
3343,66,Female,Jacket,Outerwear,81
3344,24,Female,Shorts,Clothing,31
3345,62,Female,Hat,Accessories,48
3346,28,Female,Handbag,Accessories,91
3347,30,Female,Jeans,Clothing,99
3348,22,Female,Shoes,Footwear,70
3349,28,Female,T-shirt,Clothing,74
3350,35,Female,Jewelry,Accessories,79
3351,45,Female,Handbag,Accessories,33
3352,43,Female,Shirt,Clothing,49
3353,55,Female,Belt,Accessories,96
3354,31,Female,Dress,Clothing,66
3355,42,Female,Skirt,Clothing,45
3356,40,Female,Blouse,Clothing,28
3357,39,Female,Jeans,Clothing,48
3358,41,Female,Hoodie,Clothing,67
3359,56,Female,T-shirt,Clothing,59
3360,43,Female,Sunglasses,Accessories,74
3361,22,Female,Jacket,Outerwear,81
3362,47,Female,Shoes,Footwear,26
3363,50,Female,Handbag,Accessories,61
3364,58,Female,Sweater,Clothing,23
3365,50,Female,Scarf,Accessories,33
3366,43,Female,Skirt,Clothing,58
3367,38,Female,Gloves,Accessories,65
3368,44,Female,T-shirt,Clothing,48
3369,30,Female,Sandals,Footwear,25
3370,47,Female,Sweater,Clothing,51
3371,30,Female,Belt,Accessories,31
3372,49,Female,Hoodie,Clothing,99
3373,56,Female,Socks,Clothing,25
3374,70,Female,Sandals,Footwear,52
3375,22,Female,Blouse,Clothing,47
3376,51,Female,Boots,Footwear,98
3377,22,Female,Hat,Accessories,46
3378,37,Female,Shirt,Clothing,32
3379,49,Female,Shorts,Clothing,75
3380,61,Female,Handbag,Accessories,51
3381,41,Female,Dress,Clothing,52
3382,57,Female,Hat,Accessories,66
3383,34,Female,Sweater,Clothing,35
3384,27,Female,Coat,Outerwear,43
3385,39,Female,Hoodie,Clothing,24
3386,62,Female,Jewelry,Accessories,83
3387,34,Female,T-shirt,Clothing,62
3388,53,Female,Pants,Clothing,78
3389,35,Female,Sweater,Clothing,61
3390,38,Female,Pants,Clothing,57
3391,32,Female,Socks,Clothing,70
3392,47,Female,Hoodie,Clothing,57
3393,53,Female,Scarf,Accessories,74
3394,60,Female,Dress,Clothing,90
3395,31,Female,Sandals,Footwear,98
3396,44,Female,Dress,Clothing,43
3397,29,Female,Pants,Clothing,37
3398,19,Female,Blouse,Clothing,38
3399,54,Female,Jeans,Clothing,60
3400,40,Female,Pants,Clothing,55
3401,39,Female,Sunglasses,Accessories,51
3402,44,Female,Backpack,Accessories,71
3403,22,Female,Hoodie,Clothing,61
3404,30,Female,Boots,Footwear,65
3405,69,Female,Gloves,Accessories,34
3406,28,Female,Blouse,Clothing,87
3407,57,Female,Sweater,Clothing,79
3408,46,Female,Dress,Clothing,46
3409,48,Female,Socks,Clothing,72
3410,24,Female,Shirt,Clothing,93
3411,50,Female,Sandals,Footwear,76
3412,29,Female,Shoes,Footwear,56
3413,61,Female,Sandals,Footwear,83
3414,34,Female,Gloves,Accessories,90
3415,27,Female,Boots,Footwear,94
3416,38,Female,Blouse,Clothing,68
3417,25,Female,Sandals,Footwear,53
3418,54,Female,Coat,Outerwear,35
3419,53,Female,Jacket,Outerwear,30
3420,23,Female,Jewelry,Accessories,26
3421,19,Female,Hat,Accessories,60
3422,57,Female,Shoes,Footwear,30
3423,19,Female,Coat,Outerwear,91
3424,33,Female,Boots,Footwear,71
3425,33,Female,Scarf,Accessories,64
3426,38,Female,Hat,Accessories,54
3427,47,Female,Socks,Clothing,35
3428,39,Female,T-shirt,Clothing,38
3429,32,Female,Jewelry,Accessories,69
3430,27,Female,Skirt,Clothing,96
3431,67,Female,Socks,Clothing,73
3432,46,Female,Belt,Accessories,49
3433,36,Female,Boots,Footwear,44
3434,62,Female,Socks,Clothing,93
3435,31,Female,Pants,Clothing,72
3436,68,Female,Socks,Clothing,91
3437,57,Female,Belt,Accessories,83
3438,22,Female,Jacket,Outerwear,62
3439,26,Female,Shirt,Clothing,71
3440,43,Female,Gloves,Accessories,93
3441,45,Female,Handbag,Accessories,63
3442,64,Female,Sweater,Clothing,96
3443,28,Female,Skirt,Clothing,78
3444,47,Female,Dress,Clothing,24
3445,53,Female,Pants,Clothing,63
3446,42,Female,Hat,Accessories,58
3447,51,Female,Boots,Footwear,55
3448,62,Female,Sandals,Footwear,58
3449,18,Female,Coat,Outerwear,28
3450,48,Female,Blouse,Clothing,37
3451,20,Female,Shorts,Clothing,78
3452,32,Female,Blouse,Clothing,73
3453,26,Female,Jacket,Outerwear,20
3454,31,Female,Shirt,Clothing,60
3455,55,Female,Handbag,Accessories,71
3456,49,Female,T-shirt,Clothing,89
3457,42,Female,Hoodie,Clothing,53
3458,64,Female,Jewelry,Accessories,87
3459,68,Female,Jewelry,Accessories,37
3460,68,Female,Hoodie,Clothing,37
3461,41,Female,Scarf,Accessories,78
3462,51,Female,Shoes,Footwear,23
3463,44,Female,Jeans,Clothing,73
3464,27,Female,Jewelry,Accessories,27
3465,36,Female,Coat,Outerwear,59
3466,19,Female,Backpack,Accessories,53
3467,49,Female,Socks,Clothing,42
3468,18,Female,Scarf,Accessories,45
3469,36,Female,Sunglasses,Accessories,89
3470,36,Female,Socks,Clothing,85
3471,19,Female,Coat,Outerwear,69
3472,43,Female,Sandals,Footwear,66
3473,31,Female,Blouse,Clothing,42
3474,63,Female,Dress,Clothing,40
3475,41,Female,Pants,Clothing,82
3476,48,Female,Sneakers,Footwear,88
3477,68,Female,Boots,Footwear,99
3478,53,Female,Handbag,Accessories,85
3479,36,Female,Handbag,Accessories,57
3480,46,Female,Sweater,Clothing,56
3481,21,Female,Sandals,Footwear,79
3482,52,Female,Socks,Clothing,67
3483,66,Female,Gloves,Accessories,61
3484,19,Female,Hoodie,Clothing,37
3485,44,Female,Dress,Clothing,75
3486,50,Female,Shirt,Clothing,21
3487,51,Female,Shorts,Clothing,89
3488,25,Female,Sandals,Footwear,24
3489,62,Female,Sweater,Clothing,27
3490,48,Female,Dress,Clothing,26
3491,62,Female,Boots,Footwear,82
3492,22,Female,Pants,Clothing,28
3493,48,Female,Gloves,Accessories,65
3494,48,Female,Pants,Clothing,82
3495,62,Female,Scarf,Accessories,38
3496,24,Female,Shorts,Clothing,33
3497,39,Female,Shoes,Footwear,38
3498,35,Female,Handbag,Accessories,48
3499,47,Female,Sandals,Footwear,35
3500,22,Female,Socks,Clothing,29
3501,38,Female,Shirt,Clothing,48
3502,53,Female,Shoes,Footwear,87
3503,31,Female,Backpack,Accessories,62
3504,31,Female,Shirt,Clothing,96
3505,65,Female,Handbag,Accessories,41
3506,48,Female,Jewelry,Accessories,42
3507,18,Female,Shirt,Clothing,57
3508,46,Female,Handbag,Accessories,65
3509,52,Female,Pants,Clothing,54
3510,50,Female,T-shirt,Clothing,22
3511,49,Female,Sneakers,Footwear,96
3512,69,Female,Jewelry,Accessories,81
3513,36,Female,Shirt,Clothing,46
3514,30,Female,Blouse,Clothing,74
3515,25,Female,Sneakers,Footwear,50
3516,19,Female,Dress,Clothing,80
3517,34,Female,Boots,Footwear,56
3518,29,Female,Skirt,Clothing,69
3519,50,Female,Shirt,Clothing,97
3520,31,Female,Shorts,Clothing,66
3521,41,Female,Hat,Accessories,70
3522,52,Female,Shoes,Footwear,50
3523,27,Female,Pants,Clothing,85
3524,49,Female,Backpack,Accessories,59
3525,69,Female,Pants,Clothing,74
3526,45,Female,Sunglasses,Accessories,38
3527,20,Female,Sweater,Clothing,99
3528,25,Female,Blouse,Clothing,97
3529,38,Female,Scarf,Accessories,67
3530,55,Female,T-shirt,Clothing,20
3531,62,Female,Sunglasses,Accessories,45
